,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,1.5333333333333334,7.266666666666667,0.3333333333333333,5.7555555555555555,-2.488888888888889,-8.644444444444444,-0.6888888888888889,-0.5555555555555556,0.15555555555555556,8.6,-4.666666666666667,-8.022222222222222
2020-09-23 16:06:00,1.488888888888889,7.222222222222222,0.35555555555555557,5.666666666666667,-2.4,-8.71111111111111,-0.7333333333333333,-0.4666666666666667,0.24444444444444444,8.644444444444444,-4.5777777777777775,-8.0
2020-09-23 16:07:00,1.4222222222222223,7.2,0.4,5.5777777777777775,-2.311111111111111,-8.8,-0.7777777777777778,-0.35555555555555557,0.37777777777777777,8.666666666666666,-4.511111111111111,-7.955555555555556
2020-09-23 16:08:00,1.3333333333333333,7.222222222222222,0.4888888888888889,5.466666666666667,-2.2444444444444445,-8.866666666666667,-0.8444444444444444,-0.2222222222222222,0.4666666666666667,8.666666666666666,-4.4,-7.911111111111111
2020-09-23 16:09:00,1.2444444444444445,7.222222222222222,0.6222222222222222,5.377777777777778,-2.2,-8.911111111111111,-0.8666666666666667,-0.1111111111111111,0.5777777777777777,8.666666666666666,-4.266666666666667,-7.866666666666666
2020-09-23 16:10:00,1.1777777777777778,7.2,0.7555555555555555,5.266666666666667,-2.1555555555555554,-8.955555555555556,-0.8888888888888888,-0.022222222222222223,0.7111111111111111,8.688888888888888,-4.133333333333334,-7.822222222222222
2020-09-23 16:11:00,1.1111111111111112,7.2,0.8888888888888888,5.133333333333334,-2.111111111111111,-8.955555555555556,-0.8888888888888888,0.06666666666666667,0.8222222222222222,8.71111111111111,-3.977777777777778,-7.777777777777778
2020-09-23 16:12:00,1.0888888888888888,7.155555555555556,1.0222222222222221,5.022222222222222,-2.066666666666667,-8.955555555555556,-0.9111111111111111,0.15555555555555556,0.9333333333333333,8.733333333333333,-3.8222222222222224,-7.7555555555555555
2020-09-23 16:13:00,1.0444444444444445,7.111111111111111,1.1555555555555554,4.955555555555556,-2.022222222222222,-8.977777777777778,-0.9333333333333333,0.2222222222222222,1.0666666666666667,8.733333333333333,-3.6666666666666665,-7.733333333333333
2020-09-23 16:14:00,1.0222222222222221,7.111111111111111,1.3111111111111111,4.888888888888889,-1.9777777777777779,-9.0,-0.9333333333333333,0.28888888888888886,1.1555555555555554,8.777777777777779,-3.511111111111111,-7.688888888888889
2020-09-23 16:15:00,1.0,7.088888888888889,1.4444444444444444,4.822222222222222,-1.9333333333333333,-9.0,-0.9555555555555556,0.3333333333333333,1.2444444444444445,8.844444444444445,-3.3777777777777778,-7.6
2020-09-23 16:16:00,0.9777777777777777,7.066666666666666,1.5555555555555556,4.733333333333333,-1.8888888888888888,-8.977777777777778,-0.9555555555555556,0.35555555555555557,1.3333333333333333,8.88888888888889,-3.2666666666666666,-7.533333333333333
2020-09-23 16:17:00,0.9777777777777777,7.066666666666666,1.711111111111111,4.666666666666667,-1.8666666666666667,-8.911111111111111,-0.9555555555555556,0.37777777777777777,1.4666666666666666,8.933333333333334,-3.1333333333333333,-7.466666666666667
2020-09-23 16:18:00,1.0,7.066666666666666,1.9111111111111112,4.622222222222222,-1.8666666666666667,-8.844444444444445,-1.0,0.37777777777777777,1.6222222222222222,9.022222222222222,-3.022222222222222,-7.444444444444445
2020-09-23 16:19:00,1.0222222222222221,7.066666666666666,2.111111111111111,4.5777777777777775,-1.8222222222222222,-8.733333333333333,-1.0444444444444445,0.4222222222222222,1.7777777777777777,9.066666666666666,-2.888888888888889,-7.4222222222222225
2020-09-23 16:20:00,1.0222222222222221,7.088888888888889,2.2666666666666666,4.555555555555555,-1.7555555555555555,-8.577777777777778,-1.0888888888888888,0.4888888888888889,1.9333333333333333,9.133333333333333,-2.7111111111111112,-7.377777777777778
2020-09-23 16:21:00,1.0222222222222221,7.133333333333334,2.4444444444444446,4.533333333333333,-1.6888888888888889,-8.444444444444445,-1.1333333333333333,0.5111111111111111,2.088888888888889,9.244444444444444,-2.533333333333333,-7.333333333333333
2020-09-23 16:22:00,1.0444444444444445,7.155555555555556,2.577777777777778,4.488888888888889,-1.6222222222222222,-8.311111111111112,-1.2,0.4888888888888889,2.2,9.333333333333334,-2.3333333333333335,-7.288888888888889
2020-09-23 16:23:00,1.0666666666666667,7.155555555555556,2.688888888888889,4.466666666666667,-1.5333333333333334,-8.2,-1.2222222222222223,0.4666666666666667,2.2888888888888888,9.4,-2.1777777777777776,-7.2444444444444445
2020-09-23 16:24:00,1.0888888888888888,7.155555555555556,2.7555555555555555,4.4222222222222225,-1.4444444444444444,-8.11111111111111,-1.2222222222222223,0.4444444444444444,2.3777777777777778,9.511111111111111,-2.0,-7.222222222222222
2020-09-23 16:25:00,1.1333333333333333,7.155555555555556,2.8222222222222224,4.355555555555555,-1.3777777777777778,-8.0,-1.2444444444444445,0.4222222222222222,2.488888888888889,9.6,-1.8,-7.177777777777778
2020-09-23 16:26:00,1.1555555555555554,7.155555555555556,2.933333333333333,4.266666666666667,-1.3111111111111111,-7.844444444444444,-1.2444444444444445,0.4222222222222222,2.6,9.688888888888888,-1.5777777777777777,-7.088888888888889
2020-09-23 16:27:00,1.1777777777777778,7.133333333333334,3.0444444444444443,4.177777777777778,-1.2222222222222223,-7.688888888888889,-1.288888888888889,0.4,2.7333333333333334,9.777777777777779,-1.3555555555555556,-7.022222222222222
2020-09-23 16:28:00,1.2222222222222223,7.133333333333334,3.1333333333333333,4.066666666666666,-1.1555555555555554,-7.511111111111111,-1.3333333333333333,0.35555555555555557,2.8444444444444446,9.911111111111111,-1.1555555555555554,-6.955555555555556
2020-09-23 16:29:00,1.2666666666666666,7.177777777777778,3.2222222222222223,3.977777777777778,-1.0666666666666667,-7.377777777777778,-1.3555555555555556,0.3111111111111111,2.933333333333333,10.044444444444444,-1.0,-6.888888888888889
2020-09-23 16:30:00,1.3111111111111111,7.2444444444444445,3.311111111111111,3.8666666666666667,-0.9555555555555556,-7.2444444444444445,-1.3333333333333333,0.24444444444444444,2.977777777777778,10.2,-0.8444444444444444,-6.844444444444444
2020-09-23 16:31:00,1.3333333333333333,7.288888888888889,3.4,3.8,-0.8666666666666667,-7.111111111111111,-1.3111111111111111,0.17777777777777778,3.0,10.333333333333334,-0.6666666666666666,-6.8
2020-09-23 16:32:00,1.4,7.333333333333333,3.488888888888889,3.7333333333333334,-0.8222222222222222,-6.977777777777778,-1.3111111111111111,0.1111111111111111,3.0444444444444443,10.422222222222222,-0.4444444444444444,-6.777777777777778
2020-09-23 16:33:00,1.511111111111111,7.377777777777778,3.6222222222222222,3.6222222222222222,-0.7777777777777778,-6.844444444444444,-1.3555555555555556,0.0,3.1333333333333333,10.466666666666667,-0.2222222222222222,-6.777777777777778
2020-09-23 16:34:00,1.6444444444444444,7.4,3.8,3.511111111111111,-0.7555555555555555,-6.711111111111111,-1.4,-0.08888888888888889,3.1777777777777776,10.511111111111111,0.044444444444444446,-6.8
2020-09-23 16:35:00,1.7777777777777777,7.4222222222222225,3.977777777777778,3.4,-0.7333333333333333,-6.5777777777777775,-1.488888888888889,-0.2222222222222222,3.1777777777777776,10.6,0.3111111111111111,-6.8
2020-09-23 16:36:00,1.8888888888888888,7.444444444444445,4.133333333333334,3.2666666666666666,-0.7111111111111111,-6.488888888888889,-1.6222222222222222,-0.37777777777777777,3.2,10.688888888888888,0.5777777777777777,-6.777777777777778
2020-09-23 16:37:00,2.0,7.444444444444445,4.311111111111111,3.1777777777777776,-0.6888888888888889,-6.4222222222222225,-1.711111111111111,-0.5111111111111111,3.2444444444444445,10.755555555555556,0.8222222222222222,-6.711111111111111
2020-09-23 16:38:00,2.088888888888889,7.466666666666667,4.444444444444445,3.066666666666667,-0.6222222222222222,-6.333333333333333,-1.7555555555555555,-0.6444444444444445,3.2666666666666666,10.777777777777779,1.0888888888888888,-6.622222222222222
2020-09-23 16:39:00,2.2,7.466666666666667,4.6,3.0,-0.6,-6.266666666666667,-1.7777777777777777,-0.7555555555555555,3.2888888888888888,10.777777777777779,1.4,-6.511111111111111
2020-09-23 16:40:00,2.2888888888888888,7.4222222222222225,4.7555555555555555,2.9555555555555557,-0.6222222222222222,-6.2,-1.8222222222222222,-0.8888888888888888,3.311111111111111,10.8,1.6888888888888889,-6.4
2020-09-23 16:41:00,2.4,7.4222222222222225,4.866666666666666,2.933333333333333,-0.6666666666666666,-6.111111111111111,-1.8666666666666667,-1.0,3.311111111111111,10.822222222222223,1.9555555555555555,-6.333333333333333
2020-09-23 16:42:00,2.511111111111111,7.4,4.977777777777778,2.933333333333333,-0.7333333333333333,-6.0,-1.9111111111111112,-1.1111111111111112,3.311111111111111,10.844444444444445,2.2444444444444445,-6.222222222222222
2020-09-23 16:43:00,2.6222222222222222,7.4,5.133333333333334,2.911111111111111,-0.7777777777777778,-5.911111111111111,-1.9111111111111112,-1.2,3.3333333333333335,10.844444444444445,2.577777777777778,-6.111111111111111
2020-09-23 16:44:00,2.7333333333333334,7.444444444444445,5.266666666666667,2.8666666666666667,-0.8,-5.844444444444444,-1.8666666666666667,-1.2666666666666666,3.3333333333333335,10.844444444444445,2.888888888888889,-5.977777777777778
2020-09-23 16:45:00,2.8444444444444446,7.488888888888889,5.355555555555555,2.8,-0.8444444444444444,-5.8,-1.8444444444444446,-1.3777777777777778,3.2888888888888888,10.866666666666667,3.1777777777777776,-5.866666666666666
2020-09-23 16:46:00,2.933333333333333,7.533333333333333,5.466666666666667,2.688888888888889,-0.8888888888888888,-5.777777777777778,-1.7777777777777777,-1.4444444444444444,3.2222222222222223,10.844444444444445,3.4444444444444446,-5.777777777777778
2020-09-23 16:47:00,3.066666666666667,7.555555555555555,5.622222222222222,2.577777777777778,-0.9555555555555556,-5.8,-1.6666666666666667,-1.488888888888889,3.2,10.777777777777779,3.7111111111111112,-5.688888888888889
2020-09-23 16:48:00,3.1555555555555554,7.6,5.7555555555555555,2.511111111111111,-1.0222222222222221,-5.844444444444444,-1.5555555555555556,-1.5333333333333334,3.1555555555555554,10.755555555555556,4.0,-5.6
2020-09-23 16:49:00,3.2,7.644444444444445,5.866666666666666,2.466666666666667,-1.0888888888888888,-5.844444444444444,-1.4666666666666666,-1.5555555555555556,3.088888888888889,10.755555555555556,4.2444444444444445,-5.555555555555555
2020-09-23 16:50:00,3.2222222222222223,7.711111111111111,6.0,2.422222222222222,-1.1555555555555554,-5.822222222222222,-1.4222222222222223,-1.5333333333333334,3.0,10.733333333333333,4.466666666666667,-5.511111111111111
2020-09-23 16:51:00,3.2222222222222223,7.777777777777778,6.088888888888889,2.3555555555555556,-1.2222222222222223,-5.7555555555555555,-1.4,-1.5555555555555556,2.911111111111111,10.71111111111111,4.666666666666667,-5.466666666666667
2020-09-23 16:52:00,3.2,7.822222222222222,6.155555555555556,2.2444444444444445,-1.288888888888889,-5.666666666666667,-1.3777777777777778,-1.6,2.8,10.71111111111111,4.866666666666666,-5.4222222222222225
2020-09-23 16:53:00,3.2,7.844444444444444,6.177777777777778,2.1333333333333333,-1.3111111111111111,-5.5777777777777775,-1.3111111111111111,-1.6888888888888889,2.7333333333333334,10.733333333333333,5.066666666666666,-5.4
2020-09-23 16:54:00,3.1555555555555554,7.866666666666666,6.2,2.0444444444444443,-1.3111111111111111,-5.488888888888889,-1.2666666666666666,-1.7777777777777777,2.6444444444444444,10.755555555555556,5.288888888888889,-5.355555555555555
2020-09-23 16:55:00,3.066666666666667,7.911111111111111,6.2444444444444445,1.9777777777777779,-1.2666666666666666,-5.377777777777778,-1.2666666666666666,-1.8444444444444446,2.533333333333333,10.733333333333333,5.466666666666667,-5.333333333333333
2020-09-23 16:56:00,2.977777777777778,7.955555555555556,6.311111111111111,1.9333333333333333,-1.2444444444444445,-5.311111111111111,-1.2666666666666666,-1.9111111111111112,2.4444444444444446,10.733333333333333,5.6,-5.288888888888889
2020-09-23 16:57:00,2.8666666666666667,8.0,6.355555555555555,1.9111111111111112,-1.2222222222222223,-5.2444444444444445,-1.2222222222222223,-2.022222222222222,2.3555555555555556,10.71111111111111,5.733333333333333,-5.222222222222222
2020-09-23 16:58:00,2.8,8.044444444444444,6.4,1.8666666666666667,-1.2,-5.155555555555556,-1.2222222222222223,-2.111111111111111,2.2222222222222223,10.666666666666666,5.866666666666666,-5.2
2020-09-23 16:59:00,2.7111111111111112,8.066666666666666,6.466666666666667,1.8,-1.2,-5.066666666666666,-1.2666666666666666,-2.1777777777777776,2.1333333333333333,10.622222222222222,5.977777777777778,-5.2
2020-09-23 17:00:00,2.6,8.088888888888889,6.533333333333333,1.711111111111111,-1.1555555555555554,-5.0,-1.3333333333333333,-2.2222222222222223,2.0444444444444443,10.555555555555555,6.133333333333334,-5.2444444444444445
2020-09-23 17:01:00,2.511111111111111,8.133333333333333,6.6,1.6444444444444444,-1.1333333333333333,-4.911111111111111,-1.4222222222222223,-2.2222222222222223,1.9777777777777779,10.511111111111111,6.288888888888889,-5.2444444444444445
2020-09-23 17:02:00,2.4,8.155555555555555,6.622222222222222,1.5777777777777777,-1.1111111111111112,-4.822222222222222,-1.511111111111111,-2.2,1.8666666666666667,10.466666666666667,6.444444444444445,-5.2444444444444445
2020-09-23 17:03:00,2.2888888888888888,8.133333333333333,6.6,1.5333333333333334,-1.0888888888888888,-4.7555555555555555,-1.5777777777777777,-2.1333333333333333,1.7555555555555555,10.4,6.5777777777777775,-5.2
2020-09-23 17:04:00,2.1777777777777776,8.133333333333333,6.5777777777777775,1.488888888888889,-1.0666666666666667,-4.688888888888889,-1.6444444444444444,-2.088888888888889,1.6444444444444444,10.355555555555556,6.688888888888889,-5.133333333333334
2020-09-23 17:05:00,2.111111111111111,8.155555555555555,6.5777777777777775,1.4444444444444444,-1.0666666666666667,-4.644444444444445,-1.6666666666666667,-2.066666666666667,1.5777777777777777,10.28888888888889,6.777777777777778,-5.066666666666666
2020-09-23 17:06:00,2.022222222222222,8.155555555555555,6.555555555555555,1.3777777777777778,-1.0888888888888888,-4.5777777777777775,-1.6888888888888889,-2.0444444444444443,1.488888888888889,10.177777777777777,6.888888888888889,-4.955555555555556
2020-09-23 17:07:00,1.9333333333333333,8.177777777777777,6.533333333333333,1.3555555555555556,-1.1555555555555554,-4.533333333333333,-1.711111111111111,-1.9777777777777779,1.4444444444444444,10.066666666666666,7.0,-4.844444444444444
2020-09-23 17:08:00,1.8888888888888888,8.177777777777777,6.511111111111111,1.3555555555555556,-1.2444444444444445,-4.466666666666667,-1.7333333333333334,-1.9333333333333333,1.4444444444444444,10.0,7.155555555555556,-4.7555555555555555
2020-09-23 17:09:00,1.8444444444444446,8.222222222222221,6.511111111111111,1.3333333333333333,-1.3111111111111111,-4.355555555555555,-1.7333333333333334,-1.9111111111111112,1.4444444444444444,9.88888888888889,7.288888888888889,-4.666666666666667
2020-09-23 17:10:00,1.8222222222222222,8.28888888888889,6.466666666666667,1.3111111111111111,-1.3555555555555556,-4.266666666666667,-1.7333333333333334,-1.9111111111111112,1.4222222222222223,9.777777777777779,7.444444444444445,-4.6
2020-09-23 17:11:00,1.8222222222222222,8.333333333333334,6.4,1.3111111111111111,-1.4,-4.177777777777778,-1.711111111111111,-1.9111111111111112,1.3555555555555556,9.71111111111111,7.6,-4.533333333333333
2020-09-23 17:12:00,1.7777777777777777,8.355555555555556,6.288888888888889,1.3555555555555556,-1.4666666666666666,-4.066666666666666,-1.6444444444444444,-1.9333333333333333,1.288888888888889,9.644444444444444,7.733333333333333,-4.444444444444445
2020-09-23 17:13:00,1.711111111111111,8.333333333333334,6.177777777777778,1.4444444444444444,-1.511111111111111,-3.9555555555555557,-1.6,-1.9555555555555555,1.2,9.555555555555555,7.888888888888889,-4.355555555555555
2020-09-23 17:14:00,1.6666666666666667,8.28888888888889,6.066666666666666,1.5555555555555556,-1.5777777777777777,-3.8444444444444446,-1.5555555555555556,-1.9555555555555555,1.1111111111111112,9.488888888888889,8.066666666666666,-4.266666666666667
2020-09-23 17:15:00,1.5777777777777777,8.266666666666667,5.911111111111111,1.6444444444444444,-1.6444444444444444,-3.7555555555555555,-1.5333333333333334,-1.9111111111111112,1.0666666666666667,9.422222222222222,8.244444444444444,-4.177777777777778
2020-09-23 17:16:00,1.511111111111111,8.244444444444444,5.8,1.711111111111111,-1.711111111111111,-3.6666666666666665,-1.511111111111111,-1.8444444444444446,1.0444444444444445,9.355555555555556,8.422222222222222,-4.066666666666666
2020-09-23 17:17:00,1.4,8.244444444444444,5.666666666666667,1.7333333333333334,-1.7777777777777777,-3.533333333333333,-1.4444444444444444,-1.7555555555555555,1.0,9.311111111111112,8.577777777777778,-3.9555555555555557
2020-09-23 17:18:00,1.2444444444444445,8.222222222222221,5.511111111111111,1.8,-1.8222222222222222,-3.3777777777777778,-1.3555555555555556,-1.6666666666666667,0.9555555555555556,9.28888888888889,8.733333333333333,-3.8
2020-09-23 17:19:00,1.0444444444444445,8.2,5.311111111111111,1.8444444444444446,-1.8666666666666667,-3.2,-1.288888888888889,-1.6222222222222222,0.9111111111111111,9.266666666666667,8.844444444444445,-3.6222222222222222
2020-09-23 17:20:00,0.8222222222222222,8.2,5.066666666666666,1.9333333333333333,-1.8888888888888888,-2.977777777777778,-1.2222222222222223,-1.5777777777777777,0.8888888888888888,9.2,8.911111111111111,-3.466666666666667
2020-09-23 17:21:00,0.6222222222222222,8.2,4.866666666666666,2.022222222222222,-1.8888888888888888,-2.7111111111111112,-1.1333333333333333,-1.511111111111111,0.8444444444444444,9.133333333333333,8.933333333333334,-3.3333333333333335
2020-09-23 17:22:00,0.4444444444444444,8.222222222222221,4.666666666666667,2.066666666666667,-1.8666666666666667,-2.422222222222222,-1.0888888888888888,-1.4222222222222223,0.7777777777777778,9.066666666666666,8.955555555555556,-3.2222222222222223
2020-09-23 17:23:00,0.3111111111111111,8.222222222222221,4.466666666666667,2.1555555555555554,-1.8666666666666667,-2.1777777777777776,-1.0444444444444445,-1.3333333333333333,0.7333333333333333,9.044444444444444,8.977777777777778,-3.1555555555555554
2020-09-23 17:24:00,0.17777777777777778,8.244444444444444,4.222222222222222,2.2444444444444445,-1.8222222222222222,-1.9111111111111112,-1.0,-1.2444444444444445,0.7111111111111111,9.044444444444444,8.955555555555556,-3.088888888888889
2020-09-23 17:25:00,0.06666666666666667,8.28888888888889,3.9555555555555557,2.3555555555555556,-1.7777777777777777,-1.6444444444444444,-0.9333333333333333,-1.1111111111111112,0.7333333333333333,9.066666666666666,8.933333333333334,-3.022222222222222
2020-09-23 17:26:00,-0.044444444444444446,8.311111111111112,3.688888888888889,2.466666666666667,-1.7555555555555555,-1.3777777777777778,-0.8666666666666667,-1.0,0.7777777777777778,9.088888888888889,8.911111111111111,-2.911111111111111
2020-09-23 17:27:00,-0.13333333333333333,8.355555555555556,3.4,2.6,-1.7333333333333334,-1.1555555555555554,-0.8,-0.8888888888888888,0.8,9.088888888888889,8.844444444444445,-2.8444444444444446
2020-09-23 17:28:00,-0.26666666666666666,8.422222222222222,3.066666666666667,2.7333333333333334,-1.7333333333333334,-0.9111111111111111,-0.7555555555555555,-0.7777777777777778,0.8222222222222222,9.088888888888889,8.777777777777779,-2.7555555555555555
2020-09-23 17:29:00,-0.4444444444444444,8.488888888888889,2.7333333333333334,2.888888888888889,-1.7777777777777777,-0.6444444444444445,-0.7333333333333333,-0.6666666666666666,0.8666666666666667,9.088888888888889,8.755555555555556,-2.6666666666666665
2020-09-23 17:30:00,-0.6444444444444445,8.533333333333333,2.4444444444444446,3.022222222222222,-1.8,-0.35555555555555557,-0.7111111111111111,-0.5333333333333333,0.9111111111111111,9.044444444444444,8.733333333333333,-2.5555555555555554
2020-09-23 17:31:00,-0.8,8.6,2.1333333333333333,3.1777777777777776,-1.8444444444444446,-0.06666666666666667,-0.7333333333333333,-0.4,0.9777777777777777,9.044444444444444,8.733333333333333,-2.4444444444444446
2020-09-23 17:32:00,-0.9777777777777777,8.644444444444444,1.7777777777777777,3.3777777777777778,-1.8888888888888888,0.24444444444444444,-0.8,-0.26666666666666666,1.0444444444444445,9.044444444444444,8.733333333333333,-2.3777777777777778
2020-09-23 17:33:00,-1.1555555555555554,8.688888888888888,1.4444444444444444,3.533333333333333,-1.9555555555555555,0.5555555555555556,-0.8888888888888888,-0.15555555555555556,1.1111111111111112,9.044444444444444,8.71111111111111,-2.311111111111111
2020-09-23 17:34:00,-1.288888888888889,8.755555555555556,1.1333333333333333,3.688888888888889,-1.9777777777777779,0.8666666666666667,-0.9555555555555556,-0.08888888888888889,1.2,9.0,8.733333333333333,-2.2444444444444445
2020-09-23 17:35:00,-1.4222222222222223,8.8,0.8,3.8666666666666667,-2.022222222222222,1.1777777777777778,-0.9777777777777777,-0.044444444444444446,1.2666666666666666,8.955555555555556,8.777777777777779,-2.1333333333333333
2020-09-23 17:36:00,-1.511111111111111,8.88888888888889,0.5111111111111111,4.088888888888889,-2.066666666666667,1.488888888888889,-1.0,0.022222222222222223,1.3333333333333333,8.866666666666667,8.844444444444445,-2.066666666666667
2020-09-23 17:37:00,-1.5555555555555556,9.0,0.2,4.311111111111111,-2.088888888888889,1.7555555555555555,-1.0222222222222221,0.1111111111111111,1.4222222222222223,8.8,8.911111111111111,-2.0
2020-09-23 17:38:00,-1.6222222222222222,9.133333333333333,-0.06666666666666667,4.5777777777777775,-2.111111111111111,2.022222222222222,-1.0444444444444445,0.2222222222222222,1.4666666666666666,8.733333333333333,8.977777777777778,-1.8888888888888888
2020-09-23 17:39:00,-1.6666666666666667,9.244444444444444,-0.37777777777777777,4.8,-2.1555555555555554,2.2888888888888888,-1.0666666666666667,0.37777777777777777,1.5333333333333334,8.666666666666666,9.044444444444444,-1.7555555555555555
2020-09-23 17:40:00,-1.6888888888888889,9.377777777777778,-0.6666666666666666,5.022222222222222,-2.2,2.511111111111111,-1.0666666666666667,0.5111111111111111,1.6444444444444444,8.622222222222222,9.11111111111111,-1.6222222222222222
2020-09-23 17:41:00,-1.7555555555555555,9.511111111111111,-0.9555555555555556,5.266666666666667,-2.2444444444444445,2.7333333333333334,-1.0888888888888888,0.6444444444444445,1.7333333333333334,8.6,9.177777777777777,-1.488888888888889
2020-09-23 17:42:00,-1.8222222222222222,9.688888888888888,-1.2222222222222223,5.466666666666667,-2.2666666666666666,2.977777777777778,-1.1555555555555554,0.7777777777777778,1.8222222222222222,8.6,9.244444444444444,-1.3333333333333333
2020-09-23 17:43:00,-1.9111111111111112,9.822222222222223,-1.511111111111111,5.644444444444445,-2.2666666666666666,3.2222222222222223,-1.2,0.9333333333333333,1.9555555555555555,8.644444444444444,9.28888888888889,-1.1777777777777778
2020-09-23 17:44:00,-2.0,9.933333333333334,-1.8444444444444446,5.822222222222222,-2.2222222222222223,3.488888888888889,-1.2444444444444445,1.0666666666666667,2.088888888888889,8.666666666666666,9.311111111111112,-1.0
2020-09-23 17:45:00,-2.066666666666667,10.066666666666666,-2.1777777777777776,6.022222222222222,-2.1777777777777776,3.8,-1.2444444444444445,1.2,2.2444444444444445,8.688888888888888,9.28888888888889,-0.8
2020-09-23 17:46:00,-2.1555555555555554,10.177777777777777,-2.488888888888889,6.2,-2.1555555555555554,4.066666666666666,-1.2222222222222223,1.288888888888889,2.3555555555555556,8.688888888888888,9.244444444444444,-0.6444444444444445
2020-09-23 17:47:00,-2.2222222222222223,10.311111111111112,-2.7555555555555555,6.355555555555555,-2.1333333333333333,4.288888888888889,-1.2222222222222223,1.3777777777777778,2.466666666666667,8.71111111111111,9.177777777777777,-0.4666666666666667
2020-09-23 17:48:00,-2.2888888888888888,10.444444444444445,-2.977777777777778,6.466666666666667,-2.1333333333333333,4.533333333333333,-1.2,1.4444444444444444,2.577777777777778,8.71111111111111,9.155555555555555,-0.3111111111111111
2020-09-23 17:49:00,-2.3777777777777778,10.533333333333333,-3.2222222222222223,6.5777777777777775,-2.1333333333333333,4.777777777777778,-1.1777777777777778,1.488888888888889,2.688888888888889,8.733333333333333,9.177777777777777,-0.15555555555555556
2020-09-23 17:50:00,-2.466666666666667,10.577777777777778,-3.488888888888889,6.711111111111111,-2.1333333333333333,5.0,-1.1555555555555554,1.5333333333333334,2.7555555555555555,8.777777777777779,9.177777777777777,-0.022222222222222223
2020-09-23 17:51:00,-2.5555555555555554,10.644444444444444,-3.7777777777777777,6.888888888888889,-2.111111111111111,5.222222222222222,-1.1333333333333333,1.5777777777777777,2.8666666666666667,8.822222222222223,9.2,0.06666666666666667
2020-09-23 17:52:00,-2.6444444444444444,10.733333333333333,-4.022222222222222,7.022222222222222,-2.066666666666667,5.466666666666667,-1.1333333333333333,1.6,2.933333333333333,8.88888888888889,9.177777777777777,0.15555555555555556
2020-09-23 17:53:00,-2.7777777777777777,10.844444444444445,-4.222222222222222,7.111111111111111,-2.0,5.688888888888889,-1.1777777777777778,1.6666666666666667,3.0,8.955555555555556,9.155555555555555,0.26666666666666666
2020-09-23 17:54:00,-2.911111111111111,10.933333333333334,-4.4222222222222225,7.222222222222222,-1.9555555555555555,5.888888888888889,-1.2222222222222223,1.711111111111111,3.022222222222222,9.044444444444444,9.11111111111111,0.4
2020-09-23 17:55:00,-3.088888888888889,11.022222222222222,-4.5777777777777775,7.333333333333333,-1.9111111111111112,6.066666666666666,-1.2222222222222223,1.7777777777777777,3.022222222222222,9.155555555555555,9.022222222222222,0.5777777777777777
2020-09-23 17:56:00,-3.2666666666666666,11.11111111111111,-4.711111111111111,7.4222222222222225,-1.8222222222222222,6.2,-1.2222222222222223,1.8222222222222222,3.0444444444444443,9.222222222222221,8.911111111111111,0.7111111111111111
2020-09-23 17:57:00,-3.422222222222222,11.222222222222221,-4.822222222222222,7.511111111111111,-1.7333333333333334,6.311111111111111,-1.2666666666666666,1.8888888888888888,3.022222222222222,9.28888888888889,8.8,0.8222222222222222
2020-09-23 17:58:00,-3.577777777777778,11.377777777777778,-4.911111111111111,7.5777777777777775,-1.6888888888888889,6.4,-1.288888888888889,1.9333333333333333,3.0444444444444443,9.377777777777778,8.666666666666666,0.9111111111111111
2020-09-23 17:59:00,-3.7111111111111112,11.533333333333333,-5.0,7.622222222222222,-1.6444444444444444,6.511111111111111,-1.3555555555555556,1.9555555555555555,3.111111111111111,9.466666666666667,8.533333333333333,1.0
2020-09-23 18:00:00,-3.8,11.644444444444444,-5.044444444444444,7.711111111111111,-1.6,6.622222222222222,-1.4222222222222223,1.9555555555555555,3.1333333333333333,9.533333333333333,8.377777777777778,1.0888888888888888
2020-09-23 18:01:00,-3.911111111111111,11.733333333333333,-5.088888888888889,7.777777777777778,-1.5333333333333334,6.711111111111111,-1.4666666666666666,1.9333333333333333,3.1555555555555554,9.6,8.2,1.1333333333333333
2020-09-23 18:02:00,-4.022222222222222,11.777777777777779,-5.088888888888889,7.866666666666666,-1.4222222222222223,6.8,-1.5555555555555556,1.8888888888888888,3.2,9.666666666666666,8.0,1.1777777777777778
2020-09-23 18:03:00,-4.088888888888889,11.822222222222223,-5.111111111111111,7.933333333333334,-1.3111111111111111,6.866666666666666,-1.6666666666666667,1.8666666666666667,3.2,9.733333333333333,7.822222222222222,1.2222222222222223
2020-09-23 18:04:00,-4.155555555555556,11.88888888888889,-5.133333333333334,7.977777777777778,-1.1555555555555554,6.911111111111111,-1.8,1.8666666666666667,3.2222222222222223,9.777777777777779,7.688888888888889,1.2444444444444445
2020-09-23 18:05:00,-4.2,11.977777777777778,-5.155555555555556,8.0,-1.0,6.933333333333334,-1.8888888888888888,1.9111111111111112,3.2444444444444445,9.844444444444445,7.555555555555555,1.288888888888889
2020-09-23 18:06:00,-4.2444444444444445,12.044444444444444,-5.2,8.022222222222222,-0.8222222222222222,6.955555555555556,-2.0,1.9333333333333333,3.2666666666666666,9.88888888888889,7.444444444444445,1.3333333333333333
